Clade,Model,lamda,AICc
"otl,bcst.d0,0.049078125,858296.718995368"
"otl,bcst.dcst,0.0490615508537228,858298.7872713"
"otl,bvar.d0,0.0456243315159736,857711.71409651"
"otl,bvar.l.d0,0.0445546651311452,857591.789883474"
"otl,bvar.dcst,0.0456403366237216,857713.714773035"
"otl,bvar.l.dcst,0.0446180485712491,857593.816489777"
"otl,bcst.dvar,0.049100260882982,858300.742312041"
"otl,bcst.dvar.l,0.0491023083855723,858303.7345722"
"otl,bvar.dvar,0.0456695802933926,857715.77041766
"
