"Clade","Model","lamda","AICc","AW"
"otl","bcst.d0",0.049078125,858296.718995368,6.19564789500749e-154
"otl","bcst.dcst",0.0490615508537228,858298.7872713,2.20275561126906e-154
"otl","bvar.d0",0.0456243315159736,857711.71409651,6.67246736902262e-27
"otl","bvar.l.d0",0.0445546651311452,857591.789883474,0.733666083536408
"otl","bvar.dcst",0.0456403366237216,857713.714773035,2.45383338666181e-27
"otl","bvar.l.dcst",0.0446180485712491,857593.816489777,0.266333916463592
"otl","bcst.dvar",0.049100260882982,858300.742312041,8.28771128529102e-155
