Clade,Model,lamda,AICc
4g,bcst.d0,0.176203125,72491.7989809765
4g,bcst.dcst,1.44031646288967,62226.0553799781
4g,bvar.d0,0.357951615452767,65352.195157383
4g,bvar.l.d0,0.251653239355661,67402.68148828
4g,bvar.dcst,1.40357736991392,62218.1755074066
4g,bvar.l.dcst,0.358963422840011,65933.3257744517
4g,bcst.dvar,1.40464187600122,62218.35843045
4g,bcst.dvar.l,1.40428950142123,62218.4071846826
4g,bvar.dvar,1.39045884542408,62217.0357225706
