Time,median.rate
0,0.038872
0.863902878787879,0.0387902743191081
1.72780575757576,0.0386994903602777
2.59170863636364,0.0386389646106295
3.45561151515152,0.038537308806293
4.31951439393939,0.0384440695479295
5.18341727272727,0.0383478148485729
6.04732015151515,0.0382566002928998
6.91122303030303,0.0381842226122813
7.77512590909091,0.0381119818630319
8.63902878787879,0.0380782110906977
9.50293166666667,0.0380819505596385
10.3668345454545,0.038042889488485
11.2307374242424,0.0379411648710622
12.0946403030303,0.0378438569227378
12.9585431818182,0.0377958580966526
13.8224460606061,0.0376101089971718
14.6863489393939,0.0373810636330753
15.5502518181818,0.0371222562128521
16.4141546969697,0.0371040396921194
17.2780575757576,0.0370131303436721
18.1419604545455,0.0370015015025621
19.0058633333333,0.0369085382955625
19.8697662121212,0.0367936430707027
20.7336690909091,0.0366701344118828
21.597571969697,0.0365857586901531
22.4614748484849,0.0365508005626258
23.3253777272727,0.0364580123444899
24.1892806060606,0.0364213648058133
25.0531834848485,0.0363593373503571
25.9170863636364,0.0363232828121921
26.7809892424242,0.0362785838091808
27.6448921212121,0.0363272380054996
28.508795,0.0363090291002617
29.3726978787879,0.0362667763575664
30.2366007575758,0.0362382795914457
31.1005036363636,0.0361871848569201
31.9644065151515,0.0362026857748337
32.8283093939394,0.0362105244493955
33.6922122727273,0.0359109166721956
34.5561151515152,0.0360006356874407
35.420018030303,0.0360805305221611
36.2839209090909,0.0361178224115645
37.1478237878788,0.0362260793457539
38.0117266666667,0.0363658354066587
38.8756295454546,0.0365108197307657
39.7395324242424,0.036766405126559
40.6034353030303,0.0369752542271145
41.4673381818182,0.037251165978434
42.3312410606061,0.0374704965182878
43.1951439393939,0.0377341198771086
44.0590468181818,0.038148302255532
44.9229496969697,0.0386098182144136
45.7868525757576,0.0390565306050611
46.6507554545455,0.0395764766308738
47.5146583333333,0.0401078416411476
48.3785612121212,0.0407222916746182
49.2424640909091,0.0415333670260449
50.106366969697,0.0425282406396912
50.9702698484849,0.0436716337754883
51.8341727272727,0.0448677016083731
52.6980756060606,0.0460568093894247
53.5619784848485,0.0567995973433812
54.4258813636364,0.057002588688454
55.2897842424242,0.0570578030410322
56.1536871212121,0.0572894956645607
57.01759,0.0574730223231627
57.8814928787879,0.0577015228855676
58.7453957575758,0.0646903258612197
59.6092986363636,0.0696448823165426
60.4732015151515,0.0699303118514421
61.3371043939394,0.0654481440359663
62.2010072727273,0.0656258156090611
63.0649101515152,0.0658635652990559
63.928813030303,0.0663013164587223
64.7927159090909,0.0665546061830334
65.6566187878788,0.0669230749485862
66.5205216666667,0.0672960058304057
67.3844245454546,0.0732625909006545
68.2483274242424,0.0793053749207898
69.1122303030303,0.0797276563553003
69.9761331818182,0.0801768707616228
70.8400360606061,0.0805856902198132
71.703938939394,0.0813301725910277
72.5678418181818,0.0828500763036624
73.4317446969697,0.0830902942716899
74.2956475757576,0.0837316789984092
75.1595504545455,0.0845402744266489
76.0234533333333,0.0853144475212476
76.8873562121212,0.0875944582646565
77.7512590909091,0.0881445358571754
78.615161969697,0.0942748630931811
79.4790648484849,0.146556049852299
80.3429677272727,0.154128136891483
81.2068706060606,0.155959592909658
82.0707734848485,0.154344768759754
82.9346763636364,0.153862296013901
83.7985792424243,0.154552529171988
84.6624821212121,0.154158388386269
85.526385,0.153780647772983
