Tip_label,Rate
Fagonia_mahrana,0.0791539816947153
Fagonia_rangei,0.0791695379320998
Fagonia_trifolia,0.0791326843711698
Fagonia_charoides,0.0791239239263843
Fagonia_gypsophila,0.0791286296120707
Fagonia_densispina,0.0791582128244589
Fagonia_lahovarii,0.0791326843711698
Fagonia_capensis,0.0791566407571834
Fagonia_minutistipula,0.0791539816947153
Fagonia_olivieri,0.0791684125087741
Fagonia_cf._olivieri_Miller_et_al._4202,0.0791286296120707
Fagonia_malvana,0.0791077143521102
Fagonia_sp._Bellstedt_1324,0.0791539816947153
Fagonia_latifolia,0.079138285071989
Fagonia_ovalifolia,0.0791326843711698
Fagonia_indica,0.0793365126911567
Fagonia_paulayana,0.0793365126911567
Fagonia_luntii,0.079306029041885
Fagonia_glutinosa,0.079306029041885
Fagonia_acerosa,0.0793568332394265
Fagonia_bruguieri,0.0793365126911567
Fagonia_pachyacantha,0.0793568332394265
Fagonia_laevis,0.0793536747968879
Fagonia_densa,0.0793568332394265
Fagonia_californica,0.0793487226282319
Fagonia_cretica,0.0791326843711698
Fagonia_zilloides,0.079138285071989
Fagonia_glabra,0.0791684125087741
Fagonia_rosei,0.079138285071989
Fagonia_villosa,0.079138285071989
Fagonia_scoparia,0.0791566407571834
Fagonia_latistipulata,0.0791286296120707
Fagonia_harpago,0.0791566407571834
Fagonia_boveana,0.0791695073747641
Fagonia_subinermis,0.079138285071989
Fagonia_mayana,0.0791580847142521
Fagonia_longispina,0.0791326843711698
Fagonia_khattabii,0.0791359544654442
Fagonia_palmeri,0.0791580847142521
Fagonia_orientalis,0.0791359544654442
Fagonia_arabica,0.0791566407571834
Fagonia_scabra,0.0791580847142521
Fagonia_spinosissima,0.0791539816947153
Fagonia_chilensis,0.0791239239263843
Fagonia_socotrana,0.0791539816947153
Fagonia_oliverii,0.079138285071989
Fagonia_mollis,0.0791216769964203
Fagonia_hadramautica,0.0791326843711698
Augea_capensis,0.0765685556824126
Zygophyllum_pinnatum,0.075037074692951
Zygophyllum_gobicum,0.0750465341292476
Zygophyllum_latifolium,0.0750306784441149
Zygophyllum_macropterum,0.0750253742142571
