Tip_label,Rate
Turpinia_ternata,0.164411144480118
Turpinia_cochinchinensis,0.164411144480118
Turpinia_montana,0.164395415744789
Turpinia_pomifera,0.164379359724704
Dalrympelea_malabarica,0.163629421434764
Dalrympelea_trifoliata,0.163629421434764
Dalrympelea_sphaerocarpa,0.163594556266081
Dalrympelea_nitida,0.163757139215269
Turpinia_formosana,0.163608636867199
Dalrympelea_calciphila,0.163783917173094
Dalrympelea_grandis,0.163608636867199
Dalrympelea_stipulacea,0.163706162140543
Dalrympelea_borneensis,0.163751746323761
Turpinia_paniculata,0.16381703846905
Turpinia_occidentalis,0.163770980279081
Turpinia_affinis,0.163568971582745
Turpinia_heterophylla,0.16359885378169
Turpinia_doanii,0.163523608535473
Turpinia_robusta,0.163396004077994
Turpinia_megaphylla,0.163568971582745
Turpinia_laxiflora,0.163540523115461
Turpinia_paucijuga,0.163585997356012
Turpinia_arguta,0.163523608535473
Turpinia_tricornuta,0.163469964316032
Turpinia_macrosperma,0.163396004077994
Turpinia_subsessilifolia,0.163403973250745
Turpinia_insignis,0.163447912966846
Turpinia_parvifoliola,0.163409480759931
Turpinia_indochinensis,0.16334880768062
Turpinia_brachypetala,0.163469964316032
Turpinia_grandis,0.163401903314636
Turpinia_jimenezii,0.163410690361906
Turpinia_hatuyenensis,0.163401903314636
Turpinia_simplicifolia,0.163466789004513
Turpinia_pentandra,0.163354791782322
Turpinia_picardae,0.163353164631146
Staphylea_elegans,0.163902323033858
Staphylea_pinnata,0.163904038985746
Staphylea_emodi,0.163916510962037
Staphylea_colchica,0.163668501552937
Staphylea_bumalda,0.163629421434764
Staphylea_pringlei,0.163469964316032
Staphylea_bolanderi,0.163295552858088
Staphylea_forrestii,0.163781904305187
Staphylea_trifolia,0.163767268549482
Staphylea_holocarpa,0.163757139215269
Staphylea_campanulata,0.163463783002965
Staphylea_yuanjiangensis,0.163426239947867
Staphylea_shweliensis,0.163463783002965
Staphylea_indica,0.163403973250745
Staphylea_coulombieri,0.163410690361906
Euscaphis_japonica,0.105718325781273
Stachyurus_himalaicus,0.166259643986077
Stachyurus_yunnanensis,0.166135361269782
Stachyurus_cordatulus,0.166299952061315
Stachyurus_oblongifolius,0.166007387310351
Stachyurus_macrocarpus,0.166422319297932
Stachyurus_sigeyosii,0.166476757670292
Stachyurus_praecox,0.166270858532398
Stachyurus_coaetaneus,0.165865185800369
Stachyurus_retusus,0.166445956255355
Stachyurus_obovatus,0.166445956255355
Stachyurus_chinensis,0.16627525664107
Stachyurus_callosus,0.165859112658132
Stachyurus_szechuanensis,0.165942725376072
Stachyurus_salicifolius_var._lancifolius,0.165956287881963
Stachyurus_salicifolius_var._salicifolius,0.16616581470716
Stachyurus_chinensis_var._latus,0.165715332896155
Stachyurus_japonicus,0.165862226451915
Stachyurus_macrocarpus_var._prunifolius,0.165865185800369
Glossopetalon_clokeyi,0.0909427003606043
Glossopetalon_pungens,0.0909813068233796
Glossopetalon_spinescens_var._aridum,0.0907597852566675
Glossopetalon_texense,0.0909302096698705
Glossopetalon_spinescens,0.0896211366116552
Apacheria_chiricahuensis,0.0901290748912141
Crossosoma_californicum,0.0909302096698705
Crossosoma_bigelovii,0.0909714000430871
Velascoa_recondita,0.0898188330193187
Guamatela_tuerckheimii,0.0830169675338311
Ixerba_brexioides,0.0258727878845665
Strasburgeria_robusta,0.0257990880964504
Geissoloma_marginatum,0.0258564698819555
Aphloia_theiformis,0.0258564698819555
