Tip_label,DR_rate
Combretaceae_Combretum_mkuzense,0.711502670676307
Combretaceae_Combretum_kirkii,0.363865903004034
Combretaceae_Combretum_englerii,0.257036112486103
Combretaceae_Thiloa_glaucocarpa,0.130731869495308
Combretaceae_Combretum_platypetalum,0.121873392736624
Combretaceae_Combretum_wattii,0.117975067473765
Combretaceae_Combretum_oxystachyum,0.111265473044186
Combretaceae_Combretum_microphyllum,0.300546398392173
Combretaceae_Combretum_paniculatum,0.300546398392173
Combretaceae_Combretum_coccineum,0.152370398368455
Combretaceae_Calopyxis_grandidieri,0.0909621310770225
Combretaceae_Combretum_grandiflorum,0.0909621310770225
Combretaceae_Quisqualis_caudata,0.0929580275729426
Combretaceae_Combretum_indicum,0.0929580275729426
Combretaceae_Combretum_bracteosum,0.0581240550004794
Combretaceae_Combretum_elaeagnoides,0.0815481781928666
Combretaceae_Combretum_imberbe,0.0994192022594697
Combretaceae_Combretum_hereroense,0.117500272846987
Combretaceae_Combretum_adenogonium,0.216306304042201
Combretaceae_Combretum_collinum,0.216306304042201
Combretaceae_Combretum_tenuipes,0.0705804674002298
Combretaceae_Combretum_erythrophyllum,0.231876890754008
Combretaceae_Combretum_vendae,0.465321864876796
Combretaceae_Combretum_farinosum,0.74453330380698
Combretaceae_Combretum_nelsonii,0.74453330380698
Combretaceae_Combretum_kraussii,0.629283245963212
Combretaceae_Combretum_caffrum,0.562004857997167
Combretaceae_Combretum_woodii,0.347744479014675
Combretaceae_Combretum_fragrans,0.139582643471766
Combretaceae_Combretum_glutinosum,0.106596126135415
Combretaceae_Combretum_micranthum,0.0739968701383028
Combretaceae_Combretum_celastroides,0.151448841561488
Combretaceae_Combretum_padoides,0.151448841561488
Combretaceae_Combretum_molle,0.149639298464462
Combretaceae_Combretum_apiculatum,0.283092185245006
Combretaceae_Combretum_albopunctatum,0.283092185245006
Combretaceae_Meiostemon_humbertii,0.148343187550525
Combretaceae_Meiostemon_tetrandrus,0.148343187550525
Combretaceae_Combretum_moggii,0.219637963142626
Combretaceae_Combretum_petrophilum,0.219637963142626
Combretaceae_Combretum_edwardsii,0.129429163850897
Combretaceae_Combretum_goldieanum,0.0640987648674231
Combretaceae_Quisqualis_littorea,0.0619561820881076
Combretaceae_Combretum_holstii,0.0827443973085691
Combretaceae_Combretum_mossambicense,0.0827443973085691
Combretaceae_Getonia_floribunda,0.0337469012346208
Combretaceae_Laguncularia_racemosa,0.0223948393871208
Combretaceae_Lumnitzera_racemosa,0.0383754155161305
Combretaceae_Lumnitzera_littorea,0.0383754155161305
Combretaceae_Terminalia_stuhlmannii,0.0173343007533965
Combretaceae_Terminalia_amazonia,0.0523389570228302
Combretaceae_Terminalia_stenostachya,0.119371806501515
Combretaceae_Terminalia_sericea,0.132757889491833
Combretaceae_Terminalia_brachystemma,0.140767686748643
Combretaceae_Terminalia_trichopoda,0.145256065925004
Combretaceae_Terminalia_mollis,0.147707136341017
Combretaceae_Terminalia_sepicana,0.153431102273767
Combretaceae_Terminalia_brownii,0.153431102273767
Combretaceae_Terminalia_microcarpa,0.151820938854723
Combretaceae_Terminalia_complanata,0.166868842426494
Combretaceae_Terminalia_kaernbachii,0.182276582717662
Combretaceae_Terminalia_archipelagi,0.182276582717662
Combretaceae_Terminalia_catappa,0.227327131255651
Combretaceae_Terminalia_ivorensis,0.32951247196132
Combretaceae_Terminalia_litoralis,0.32951247196132
Combretaceae_Terminalia_phanerophlebia,0.10981130671345
Combretaceae_Terminalia_sambesiaca,0.0948013656752078
Combretaceae_Terminalia_oblonga,0.13880837973922
Combretaceae_Terminalia_mantaly,0.13880837973922
Combretaceae_Terminalia_guyanensis,0.0413096789815058
Combretaceae_Terminalia_muelleri,0.0631627539526906
Combretaceae_Pteleopsis_anisoptera,0.119775077599956
Combretaceae_Pteleopsis_myrtifolia,0.119775077599956
Combretaceae_Terminalia_tomentosa,0.340504024367557
Combretaceae_Terminalia_arjuna,0.340504024367557
Combretaceae_Terminalia_myriocarpa,0.173274167932993
Combretaceae_Terminalia_hainanensis,0.116207103056716
Combretaceae_Terminalia_chebula,0.162627660268806
Combretaceae_Terminalia_nigrovenulosa,0.162627660268806
Combretaceae_Conocarpus_sericeus,0.0897296438103043
Combretaceae_Terminalia_bellirica,0.0478088896480755
Combretaceae_Terminalia_prunioides,0.0294327080373533
Combretaceae_Buchenavia_tetraphylla,0.0627945275554571
Combretaceae_Buchenavia_reticulata,0.0627945275554571
Combretaceae_Bucida_buceras,0.0550429343085347
Combretaceae_Bucida_macrostachya,0.0550429343085347
Onagraceae_Ludwigia_peruviana,0.0504818824409459
Onagraceae_Ludwigia_peploides,0.180228529420845
Onagraceae_Ludwigia_grandiflora,0.358195496351826
Onagraceae_Ludwigia_adscendens,0.358195496351826
Onagraceae_Ludwigia_helminthorrhiza,0.10896909063367
Onagraceae_Ludwigia_torulosa,0.0687561831706518
Onagraceae_Ludwigia_octovalvis,0.0480588933145242
Onagraceae_Ludwigia_sedioides,0.0847390690253175
Onagraceae_Ludwigia_decurrens,0.103429108829694
Onagraceae_Ludwigia_sedoides,0.132186037388622
Onagraceae_Ludwigia_inclinata,0.132186037388622
Onagraceae_Ludwigia_nervosa,0.0721938874585972
Onagraceae_Ludwigia_hyssopifolia,0.0828917399872576
Onagraceae_Ludwigia_affinis,0.120981492323044
Onagraceae_Ludwigia_rigida,0.120981492323044
Onagraceae_Ludwigia_ravenii,0.222135838828583
Onagraceae_Ludwigia_lanceolata,0.222135838828583
Onagraceae_Ludwigia_brevipes,0.233510069455267
Onagraceae_Ludwigia_repens,0.579323587572125
Onagraceae_Ludwigia_arcuata,0.579323587572125
Onagraceae_Ludwigia_alata,0.517438715115958
Onagraceae_Ludwigia_spathulata,0.517438715115958
Onagraceae_Ludwigia_curtissii,0.420470700280365
Onagraceae_Ludwigia_sphaerocarpa,0.590614079324913
Onagraceae_Ludwigia_polycarpa,0.590614079324913
Onagraceae_Ludwigia_palustris,0.275942492083704
Onagraceae_Ludwigia_sp,0.165191297405742
Onagraceae_Ludwigia_ovalis,0.0684379846721456
Onagraceae_Ludwigia_linearis,0.116667550387055
Onagraceae_Ludwigia_linifolia,0.116667550387055
Onagraceae_Ludwigia_microcarpa,0.131243324590456
Onagraceae_Ludwigia_simpsonii,0.131243324590456
Onagraceae_Hauya_elegans,0.0192258682677478
Onagraceae_Circaea_mollis,0.123423997012954
Onagraceae_Circaea_repens,0.123423997012954
Onagraceae_Circaea_erubescens,0.221593079395025
Onagraceae_Circaea_glabrescens,0.43497103495014
Onagraceae_Circaea_cordata,0.43497103495014
Onagraceae_Circaea_lutetiana,0.214328029658687
Onagraceae_Circaea_alpina,0.214328029658687
Onagraceae_Fuchsia_fulgens,0.134773259036644
Onagraceae_Fuchsia_jimenezii,0.215373916919618
Onagraceae_Fuchsia_paniculata,0.345849465731
Onagraceae_Fuchsia_arborescens,0.345849465731
Onagraceae_Fuchsia_lycioides,0.21831357221674
Onagraceae_Fuchsia_bracelinae,0.359710226141377
Onagraceae_Fuchsia_hybrida,0.660383232829096
Onagraceae_Fuchsia_magellanica,0.660383232829096
Onagraceae_Fuchsia_brevilobis,0.347421070918907
Onagraceae_Fuchsia_hatschbachii,1.0274799652922
Onagraceae_Fuchsia_regia,1.89416542609194
Onagraceae_Fuchsia_glazioviana,1.89416542609194
Onagraceae_Fuchsia_coccinea,0.580386935482988
Onagraceae_Fuchsia_microphylla,0.180781813268054
Onagraceae_Fuchsia_denticulata,0.409427621980759
Onagraceae_Fuchsia_decussata,0.409427621980759
Onagraceae_Fuchsia_triphylla,0.252126838915865
Onagraceae_Fuchsia_andrei,0.286887835831637
Onagraceae_Fuchsia_macrostigma,0.356956359057783
Onagraceae_Fuchsia_magdalenae,0.356956359057783
Onagraceae_Fuchsia_boliviana,0.24486734447314
Onagraceae_Fuchsia_vargasiana,0.32973529722038
Onagraceae_Fuchsia_hartwegii,0.493621463254292
Onagraceae_Fuchsia_nigricans,0.493621463254292
Onagraceae_Fuchsia_pachyrrhiza,0.200470023616097
Onagraceae_Fuchsia_verrucosa,0.173676164061626
Onagraceae_Fuchsia_pilaloensis,0.507088365931151
Onagraceae_Fuchsia_insignis,0.507088365931151
Onagraceae_Fuchsia_inflata,0.2749729200338
Onagraceae_Fuchsia_splendens,0.118378416511712
Onagraceae_Fuchsia_parviflora,0.150979790682793
Onagraceae_Fuchsia_thymifolia,0.150979790682793
Onagraceae_Fuchsia_procumbens,0.138291254405028
Onagraceae_Fuchsia_colensoi,0.409801078822679
Onagraceae_Fuchsia_excorticata,0.409801078822679
Onagraceae_Fuchsia_cyrtandroides,0.233253417535067
Onagraceae_Chamerion_latifolium,0.076993621774878
Onagraceae_Chamerion_angustifolium,0.135699499786414
Onagraceae_Chamerion_conspersum,0.135699499786414
Onagraceae_Epilobium_latifolium,0.137332376332583
Onagraceae_Epilobium_angustifolium,0.137332376332583
Onagraceae_Epilobium_dodonaei,0.0773968032330055
Onagraceae_Epilobium_tetragonum,0.27920675317915
Onagraceae_Epilobium_roseum,0.338671114006881
Onagraceae_Epilobium_cylindricum,0.338671114006881
Onagraceae_Epilobium_coloratum,0.330779083558946
Onagraceae_Epilobium_hirsutum,0.330779083558946
Onagraceae_Epilobium_lanceolatum,0.259112197161694
Onagraceae_Epilobium_montanum,0.259112197161694
Onagraceae_Epilobium_parviflorum,0.222002802811542
Onagraceae_Epilobium_ciliatum,0.481051726111423
Onagraceae_Epilobium_siskiyouense,0.481051726111423
Onagraceae_Epilobium_foliosum,0.603429849803299
Onagraceae_Epilobium_minutum,0.603429849803299
Onagraceae_Epilobium_suffruticosum,0.590680813927986
Onagraceae_Epilobium_nevadense,0.590680813927986
Onagraceae_Epilobium_septentrionale,0.812030890600594
Onagraceae_Boisduvalia_stricta,0.881754419941547
Onagraceae_Boisduvalia_densiflora,0.881754419941547
Onagraceae_Boisduvalia_subulata,0.712313628512302
Onagraceae_Boisduvalia_cleistogama,0.714896658299452
Onagraceae_Boisduvalia_glabella,0.714896658299452
Onagraceae_Epilobium_canum,0.37332936535499
Onagraceae_Epilobium_palustre,0.311898732665087
Onagraceae_Epilobium_obcordatum,0.289891351876955
Onagraceae_Epilobium_sp,0.316963603591746
Onagraceae_Epilobium_luteum,0.316963603591746
Onagraceae_Epilobium_obscurum,0.177978964121175
Onagraceae_Epilobium_rigidum,0.12775096738048
Onagraceae_Camissonia_ovata,0.0931184947464741
Onagraceae_Camissonia_subacaulis,0.134460098131342
Onagraceae_Camissonia_tanacetifolia,0.134460098131342
Onagraceae_Xylonagra_arborea,0.0909982648695648
Onagraceae_Chylismia_claviformis,0.124770579213714
Onagraceae_Chylismia_arenaria,0.124770579213714
Onagraceae_Oenothera_berteroana,0.154422282902582
Onagraceae_Lavauxia_tubifera,0.192822375350341
Onagraceae_Oenothera_primiveris,0.192822375350341
Onagraceae_Oenothera_coronopifolia,0.198426018390118
Onagraceae_Oenothera_pallida,0.571413640965452
Onagraceae_Oenothera_californica,0.901233968149017
Onagraceae_Oenothera_latifolia,2.2373400789079
Onagraceae_Oenothera_neomexicana,2.2373400789079
Onagraceae_Oenothera_deltoides,1.46692170816429
Onagraceae_Oenothera_albicaulis,0.465645428086886
Onagraceae_Oenothera_wigginsii,0.776851144654146
Onagraceae_Oenothera_engelmannii,0.776851144654146
Onagraceae_Oenothera_nuttallii,0.244442180273562
Onagraceae_Oenothera_caespitosa,0.258954477480903
Onagraceae_Oenothera_oakesiana,0.858366069647361
Onagraceae_Oenothera_drummondii,1.94279431348103
Onagraceae_Oenothera_humifusa,3.55219263773346
Onagraceae_Oenothera_laciniata,6.44476764748468
Onagraceae_Oenothera_grandis,6.44476764748468
Onagraceae_Camissonia_dentata,1.81215220203784
Onagraceae_Oenothera_rhombipetala,3.24758608501524
Onagraceae_Oenothera_clelandii,3.24758608501524
Onagraceae_Oenothera_odorata,0.761310665644384
Onagraceae_Oenothera_pubescens,1.22266619337106
Onagraceae_Oenothera_stubbei,1.22266619337106
Onagraceae_Oenothera_organensis,0.502399614040003
Onagraceae_Oenothera_indecora,0.438664004783533
Onagraceae_Oenothera_argillicola,0.635091428758359
Onagraceae_Oenothera_macrosceles,1.10139943160124
Onagraceae_Oenothera_maysillesii,1.18667166684286
Onagraceae_Oenothera_nutans,2.41203958204591
Onagraceae_Oenothera_biennis,2.41203958204591
Onagraceae_Oenothera_glazioviana,1.25956674126006
Onagraceae_Oenothera_longissima,0.987945682395005
Onagraceae_Oenothera_villosa,0.829021664718034
Onagraceae_Oenothera_elata,0.415578740893128
Onagraceae_Oenothera_affinis,0.535313972558193
Onagraceae_Oenothera_villaricae,0.902058583335471
Onagraceae_Oenothera_magallanica,1.43193258723279
Onagraceae_Oenothera_longituba,7.81852411020979
Onagraceae_Oenothera_ravenii,11.8696914159865
Onagraceae_Oenothera_recurva,11.8696914159865
Onagraceae_Oenothera_nana,8.40531243474095
Onagraceae_Oenothera_parodiana,8.40531243474095
Onagraceae_Oenothera_mendocinensis,3.94204394223099
Onagraceae_Oenothera_tarijensis,6.3459517009523
Onagraceae_Oenothera_picensis,6.3459517009523
Onagraceae_Oenothera_versicolor,5.2179501646178
Onagraceae_Oenothera_sandiana,5.2179501646178
Onagraceae_Oenothera_elongata,4.72151831017009
Onagraceae_Oenothera_bahia-blancae,3.52232226525969
Onagraceae_Oenothera_stricta,2.09617517633121
Onagraceae_Oenothera_longiflora,0.310489925844522
Onagraceae_Oenothera_flava,0.353355560125795
Onagraceae_Oenothera_acutissima,0.353355560125795
Onagraceae_Oenothera_acaulis,0.209669042676642
Onagraceae_Oenothera_cespitosa,0.224412041692715
Onagraceae_Oenothera_psammophila,0.224412041692715
Onagraceae_Calylophus_toumeyi,0.281695466382326
Onagraceae_Oenothera_capillifolia,0.45763072955603
Onagraceae_Oenothera_serrulata,0.45763072955603
Onagraceae_Calylophus_hartwegii,0.17935673008782
Onagraceae_Oenothera_rosea,0.232984833543325
Onagraceae_Oenothera_canescens,0.32488342003537
Onagraceae_Oenothera_speciosa,0.591425829710329
Onagraceae_Oenothera_kunthiana,0.591425829710329
Onagraceae_Oenothera_havardii,0.244091161919838
Onagraceae_Oenothera_riparia,0.809080577573898
Onagraceae_Oenothera_fruticosa,1.57818464177106
Onagraceae_Oenothera_perennis,1.57818464177106
Onagraceae_Oenothera_pilosella,0.454502653354744
Onagraceae_Oenothera_anomala,0.333808089458125
Onagraceae_Oenothera_brachycarpa,0.506308057681599
Onagraceae_Oenothera_macrocarpa,0.506308057681599
Onagraceae_Oenothera_mckelveyae,0.529003674364588
Onagraceae_Gaura_calcicola,1.32558732060188
Onagraceae_Gaura_villosa,1.84032326116078
Onagraceae_Gaura_filipes,1.84032326116078
Onagraceae_Oenothera_sinuosa,0.870394221928446
Onagraceae_Oenothera_patriciae,0.47057508949744
Onagraceae_Gaura_triangulata,0.632645670761381
Onagraceae_Gaura_demareei,1.73925464005735
Onagraceae_Gaura_lindheimeri,1.73925464005735
Onagraceae_Oenothera_hexandra,1.68388739700639
Onagraceae_Oenothera_dodgeniana,1.68388739700639
Onagraceae_Gaura_longiflora,1.6183341614538
Onagraceae_Oenothera_gaura,2.58389802469187
Onagraceae_Gaura_angustifolia,2.58389802469187
Onagraceae_Gaura_hexandra,1.14460713795295
Onagraceae_Gaura_suffulta,0.770852672600219
Onagraceae_Oenothera_arida,0.298091576618955
Onagraceae_Oenothera_glaucifolia,0.337326930406037
Onagraceae_Gaura_coccinea,0.464064886501856
Onagraceae_Gaura_boquillensis,0.464064886501856
Onagraceae_Oenothera_curtiflora,0.277901064054619
Onagraceae_Oenothera_multicaulis,0.28902265840848
Onagraceae_Oenothera_tetraptera,0.28902265840848
Onagraceae_Oenothera_linifolia,0.221098467762348
Onagraceae_Camissoniopsis_cheiranthifolia,0.14807454306503
Onagraceae_Tetrapteron_graciliflorum,0.14807454306503
Onagraceae_Eremothera_refracta,0.166552217726933
Onagraceae_Eremothera_boothii,0.215827912797007
Onagraceae_Eremothera_nevadensis,0.283607688460304
Onagraceae_Eremothera_minor,0.283607688460304
Onagraceae_Camissonia_kernensis,0.177460801456625
Onagraceae_Camissonia_campestris,0.177460801456625
Onagraceae_Camissonia_andina,0.117226515975797
Onagraceae_Eulobus_crassifolius,0.203970672144233
Onagraceae_Eulobus_californicus,0.203970672144233
Onagraceae_Gayophytum_eriospermum,0.647074840407408
Onagraceae_Gayophytum_diffusum,0.647074840407408
Onagraceae_Gayophytum_heterozygum,0.333157028585323
Onagraceae_Gayophytum_humile,0.176407999771096
Onagraceae_Clarkia_heterandra,0.476956321202891
Onagraceae_Clarkia_unguiculata,0.75112996804161
Onagraceae_Clarkia_delicata,0.75112996804161
Onagraceae_Clarkia_affinis,0.515712656766246
Onagraceae_Clarkia_rostrata,0.515712656766246
Onagraceae_Clarkia_bottae,0.223081182962662
Onagraceae_Clarkia_imbricata,0.216885754987035
Onagraceae_Clarkia_mildrediae,0.278708378876355
Onagraceae_Clarkia_franciscana,0.278708378876355
Onagraceae_Clarkia_pulchella,0.225499030840692
Onagraceae_Clarkia_concinna,0.225499030840692
Onagraceae_Chylismiella_pterosperma,0.103562318931718
Onagraceae_Clarkia_xantiana,0.0517438621735055
Onagraceae_Gongylocarpus_fruticulosus,0.0339008969019442
Onagraceae_Megacorax_gracielanus,0.034487050509123
Onagraceae_Lopezia_laciniata,0.0697915331742085
Onagraceae_Lopezia_langmaniae,0.108958024190148
Onagraceae_Lopezia_racemosa,0.108958024190148
Onagraceae_Lopezia_lopezioides,0.0480851663759171
Lythraceae_Heimia_salicifolia,0.0444866744220788
Lythraceae_Heimia_myrtifolia,0.0444866744220788
Lythraceae_Nesaea_myrtifolia,0.0240161255392103
Lythraceae_Didiplis_diandra,0.0216939657267422
Lythraceae_Rotala_ramosior,0.0278738024517464
Lythraceae_Rotala_rotundifolia,0.0490763538890057
Lythraceae_Rotala_indica,0.0490763538890057
Lythraceae_Lawsonia_inermis,0.019539244505369
Lythraceae_Nesaea_longipes,0.143194182817072
Lythraceae_Nesaea_palmeri,0.143194182817072
Lythraceae_Nesaea_pedicellata,0.0923649522092015
Lythraceae_Hionanthera_mossambicensis,0.108021530815051
Lythraceae_Ammannia_coccinea,0.108021530815051
Lythraceae_Nesaea_radicans,0.0785923498547627
Lythraceae_Nesaea_schinzii,0.0953303955919966
Lythraceae_Ammannia_auriculata,0.166033186148058
Lythraceae_Ammannia_prieuriana,0.166033186148058
Lythraceae_Nesaea_luederitzii,0.15595776658886
Lythraceae_Nesaea_aspera,0.15595776658886
Lythraceae_Ammannia_latifolia,0.0460928200126281
Lythraceae_Ammannia_baccifera,0.0303376737943742
Lythraceae_Sonneratia_alba,0.139338557359309
Lythraceae_Sonneratia_ovata,0.139338557359309
Lythraceae_Sonneratia_griffithii,0.0950993423209972
Lythraceae_Sonneratia_apetala,0.061922573329966
Lythraceae_Sonneratia_caseolaris,0.0373953407512001
Lythraceae_Trapa_maximowiczii,0.0229236494050495
Lythraceae_Duabanga_grandiflora,0.0316600455916227
Lythraceae_Duabanga_moluccana,0.0316600455916227
Lythraceae_Trapa_incisa,0.0420017199930835
Lythraceae_Trapa_natans,0.0420017199930835
Lythraceae_Lagerstroemia_subcostata,0.0771078107352784
Lythraceae_Lagerstroemia_villosa,0.122847445694819
Lythraceae_Lagerstroemia_tomentosa,0.206890222500527
Lythraceae_Lagerstroemia_indica,0.206890222500527
Lythraceae_Lagerstroemia_speciosa,0.0805432235637787
Lythraceae_Lagerstroemia_parviflora,0.0805432235637787
Lythraceae_Lagerstroemia_piriformis,0.0536842643215949
Lythraceae_Lagerstroemia_archeriana,0.0536842643215949
Lythraceae_Lagerstroemia_duperreana,0.026171167655159
Lythraceae_Lythrum_flagellare,0.0412248836518778
Lythraceae_Lythrum_ovalifolium,0.0412248836518778
Lythraceae_Lythrum_salicaria,0.0535069561397624
Lythraceae_Lythrum_virgatum,0.0535069561397624
Lythraceae_Lythrum_hyssopifolia,0.0606983044700313
Lythraceae_Lythrum_junceum,0.0606983044700313
Lythraceae_Lythrum_borysthenicum,0.0577914947686965
Lythraceae_Lythrum_portula,0.083015700482601
Lythraceae_Peplis_portula,0.083015700482601
Lythraceae_Decodon_verticillatus,0.0139889373170487
Lythraceae_Galpinia_transvaalica,0.0317967663792612
Lythraceae_Capuronia_madagascariensis,0.0317967663792612
Lythraceae_Lafoensia_pacari,0.0406990452675483
Lythraceae_Lafoensia_acuminata,0.0406990452675483
Lythraceae_Pemphis_acidula,0.0310985298633773
Lythraceae_Punica_granatum,0.046691866907951
Lythraceae_Punica_protopunica,0.046691866907951
Lythraceae_Lafoensia_nummularifolia,0.0279931514325777
Lythraceae_Lourtella_resinosa,0.0199074373673022
Lythraceae_Physocalymma_scaberrimum,0.0233517549655397
Lythraceae_Diplusodon_vidalii,0.0756781857229986
