rtt$times,Mean.lamda,Mean.mu,mean.netdiv
0,0.0290307,0,0.0290307
1.13085729292929,0.029154887512141,0,0.029154887512141
2.26171458585859,0.0292816031558436,0,0.0292816031558436
3.39257187878788,0.0294061341548517,0,0.0294061341548517
4.52342917171717,0.0295228255441951,0,0.0295228255441951
5.65428646464646,0.0296501374973121,0,0.0296501374973121
6.78514375757576,0.0297906569489297,0,0.0297906569489297
7.91600105050505,0.02990023527411,0,0.02990023527411
9.04685834343434,0.0300265692845428,0,0.0300265692845428
10.1777156363636,0.030143402617135,0,0.030143402617135
11.3085729292929,0.0302534015858106,0,0.0302534015858106
12.4394302222222,0.0303648548118013,0,0.0303648548118013
13.5702875151515,0.0304737875555745,0,0.0304737875555745
14.7011448080808,0.030582063928688,0,0.030582063928688
15.8320021010101,0.0306679378504846,0,0.0306679378504846
16.9628593939394,0.0307526476926146,0,0.0307526476926146
18.0937166868687,0.0308571258727662,0,0.0308571258727662
19.224573979798,0.0309372018728045,0,0.0309372018728045
20.3554312727273,0.0310400941019145,0,0.0310400941019145
21.4862885656566,0.0311360672210717,0,0.0311360672210717
22.6171458585859,0.0312031836645503,0,0.0312031836645503
23.7480031515151,0.0312874275870545,0,0.0312874275870545
24.8788604444444,0.0313706522646001,0,0.0313706522646001
26.0097177373737,0.0314404025916079,0,0.0314404025916079
27.140575030303,0.0315261823744417,0,0.0315261823744417
28.2714323232323,0.0316112710082685,0,0.0316112710082685
29.4022896161616,0.0317020896631115,0,0.0317020896631115
30.5331469090909,0.0317883036955375,0,0.0317883036955375
31.6640042020202,0.0318850936992719,0,0.0318850936992719
32.7948614949495,0.0319699921744217,0,0.0319699921744217
33.9257187878788,0.0320316518799875,0,0.0320316518799875
35.0565760808081,0.03209444548505,0,0.03209444548505
36.1874333737374,0.0321527651150118,0,0.0321527651150118
37.3182906666667,0.0322326890660276,0,0.0322326890660276
38.449147959596,0.0323022930237873,0,0.0323022930237873
39.5800052525252,0.0323923364345433,0,0.0323923364345433
40.7108625454545,0.0324913886409857,0,0.0324913886409857
41.8417198383838,0.0325685049784857,0,0.0325685049784857
42.9725771313131,0.0326595444129663,0,0.0326595444129663
44.1034344242424,0.0327571740416532,0,0.0327571740416532
45.2342917171717,0.0328485702829528,0,0.0328485702829528
46.365149010101,0.0329476052497838,0,0.0329476052497838
47.4960063030303,0.0330825890063922,0,0.0330825890063922
48.6268635959596,0.0331991091324197,0,0.0331991091324197
49.7577208888889,0.0333310945702655,0,0.0333310945702655
50.8885781818182,0.0334392631393086,0,0.0334392631393086
52.0194354747475,0.0335779702161598,0,0.0335779702161598
53.1502927676768,0.0337492625001426,0,0.0337492625001426
54.2811500606061,0.0339161491384014,0,0.0339161491384014
55.4120073535354,0.0341266577547063,0,0.0341266577547063
56.5428646464646,0.0343510558244242,0,0.0343510558244242
57.6737219393939,0.0346189059805862,0,0.0346189059805862
58.8045792323232,0.0347408150052289,0,0.0347408150052289
59.9354365252525,0.0352792388913997,0,0.0352792388913997
61.0662938181818,0.0357754945864529,0,0.0357754945864529
62.1971511111111,0.0363571859847763,0,0.0363571859847763
63.3280084040404,0.0366379183528419,0,0.0366379183528419
64.4588656969697,0.0372390376010447,0,0.0372390376010447
65.589722989899,0.0380086380108669,0,0.0380086380108669
66.7205802828283,0.0388302523934333,0,0.0388302523934333
67.8514375757576,0.0396981615583534,0,0.0396981615583534
68.9822948686869,0.0407338155809537,0,0.0407338155809537
70.1131521616162,0.0419997249953503,0,0.0419997249953503
71.2440094545454,0.0434687426977824,0,0.0434687426977824
72.3748667474747,0.0450518543261526,0,0.0450518543261526
73.505724040404,0.0468354261265567,0,0.0468354261265567
74.6365813333333,0.0542156413291209,0,0.0542156413291209
75.7674386262626,0.06034342372299,0,0.06034342372299
76.8982959191919,0.0610435591736232,0,0.0610435591736232
78.0291532121212,0.0680880827114075,0,0.0680880827114075
79.1600105050505,0.0711122018624815,0,0.0711122018624815
80.2908677979798,0.0815512883226537,0,0.0815512883226537
81.4217250909091,0.083882261987833,0,0.083882261987833
82.5525823838384,0.089669430201207,0,0.089669430201207
83.6834396767677,0.0937518545589778,0,0.0937518545589778
84.814296969697,0.0943876596925601,0,0.0943876596925601
85.9451542626263,0.0944973280338168,0,0.0944973280338168
87.0760115555556,0.0979924707468766,0,0.0979924707468766
88.2068688484848,0.106819421682059,0,0.106819421682059
89.3377261414141,0.114399786254033,0,0.114399786254033
90.4685834343434,0.125279712186429,0,0.125279712186429
91.5994407272727,0.131419937053265,0,0.131419937053265
92.730298020202,0.137913039967193,0,0.137913039967193
93.8611553131313,0.141810227125127,0,0.141810227125127
94.9920126060606,0.148869286647756,0,0.148869286647756
96.1228698989899,0.152448598664144,0,0.152448598664144
97.2537271919192,0.158158976750302,0,0.158158976750302
98.3845844848485,0.160043573644361,0,0.160043573644361
99.5154417777778,0.159507914640001,0,0.159507914640001
100.646299070707,0.166738007333914,0,0.166738007333914
101.777156363636,0.180561523214855,0,0.180561523214855
102.908013656566,0.189660777420364,0,0.189660777420364
104.038870949495,0.199127734325612,0,0.199127734325612
105.169728242424,0.212617851196928,0,0.212617851196928
106.300585535354,0.222688849018137,0,0.222688849018137
107.431442828283,0.239468025074341,0,0.239468025074341
108.562300121212,0.247692750326246,0,0.247692750326246
109.693157414141,0.271163693094225,0,0.271163693094225
110.824014707071,0.320454753076591,0,0.320454753076591
111.954872,0.401183969213668,0,0.401183969213668
