rtt$times,Mean.lamda,Mean.mu,mean.netdiv
0,0.0592468,0,0.0592468
0.765372787878788,0.0596817405060712,0,0.0596817405060712
1.53074557575758,0.0601209724421887,0,0.0601209724421887
2.29611836363636,0.0605872164945279,0,0.0605872164945279
3.06149115151515,0.0610056578686649,0,0.0610056578686649
3.82686393939394,0.0613444609756931,0,0.0613444609756931
4.59223672727273,0.06180069692509,0,0.06180069692509
5.35760951515152,0.0622395333649205,0,0.0622395333649205
6.1229823030303,0.0627303061110856,0,0.0627303061110856
6.88835509090909,0.0631417470015602,0,0.0631417470015602
7.65372787878788,0.0635429257211669,0,0.0635429257211669
8.41910066666667,0.0640056453010305,0,0.0640056453010305
9.18447345454546,0.0643914355269426,0,0.0643914355269426
9.94984624242425,0.0650609521994505,0,0.0650609521994505
10.715219030303,0.0654122269725334,0,0.0654122269725334
11.4805918181818,0.0659273562016569,0,0.0659273562016569
12.2459646060606,0.0663807373853399,0,0.0663807373853399
13.0113373939394,0.0668203540359592,0,0.0668203540359592
13.7767101818182,0.0672674114866254,0,0.0672674114866254
14.542082969697,0.0677890492669465,0,0.0677890492669465
15.3074557575758,0.0682476973524224,0,0.0682476973524224
16.0728285454545,0.0686254833633303,0,0.0686254833633303
16.8382013333333,0.0690237204579628,0,0.0690237204579628
17.6035741212121,0.0693776538471127,0,0.0693776538471127
18.3689469090909,0.0697289085206349,0,0.0697289085206349
19.1343196969697,0.0702275491298052,0,0.0702275491298052
19.8996924848485,0.0707114181712213,0,0.0707114181712213
20.6650652727273,0.0711211938739584,0,0.0711211938739584
21.4304380606061,0.0715214691788123,0,0.0715214691788123
22.1958108484849,0.0717846105353349,0,0.0717846105353349
22.9611836363636,0.072055915812052,0,0.072055915812052
23.7265564242424,0.0724263258000818,0,0.0724263258000818
24.4919292121212,0.0727727909257291,0,0.0727727909257291
25.257302,0.0732973366611186,0,0.0732973366611186
26.0226747878788,0.0737535582462263,0,0.0737535582462263
26.7880475757576,0.0741586740863461,0,0.0741586740863461
27.5534203636364,0.0745507062571451,0,0.0745507062571451
28.3187931515152,0.0749070902200937,0,0.0749070902200937
29.0841659393939,0.0753499143578571,0,0.0753499143578571
29.8495387272727,0.0757704520719529,0,0.0757704520719529
30.6149115151515,0.076119993215552,0,0.076119993215552
31.3802843030303,0.0765300481728809,0,0.0765300481728809
32.1456570909091,0.077101979355171,0,0.077101979355171
32.9110298787879,0.0773751439453165,0,0.0773751439453165
33.6764026666667,0.0778256044795296,0,0.0778256044795296
34.4417754545455,0.0782521664941012,0,0.0782521664941012
35.2071482424243,0.078771475701228,0,0.078771475701228
35.972521030303,0.0791778358901805,0,0.0791778358901805
36.7378938181818,0.0796704750994201,0,0.0796704750994201
37.5032666060606,0.0800673355934298,0,0.0800673355934298
38.2686393939394,0.0806219796434638,0,0.0806219796434638
39.0340121818182,0.081278100964236,0,0.081278100964236
39.799384969697,0.0816553595225964,0,0.0816553595225964
40.5647577575758,0.0824643879726941,0,0.0824643879726941
41.3301305454546,0.0829306733282433,0,0.0829306733282433
42.0955033333333,0.0837204536508756,0,0.0837204536508756
42.8608761212121,0.0841849134660592,0,0.0841849134660592
43.6262489090909,0.089622976437082,0,0.089622976437082
44.3916216969697,0.0893177265559828,0,0.0893177265559828
45.1569944848485,0.0890615578235397,0,0.0890615578235397
45.9223672727273,0.0895586534561978,0,0.0895586534561978
46.6877400606061,0.090078893977955,0,0.090078893977955
47.4531128484849,0.0906301841398641,0,0.0906301841398641
48.2184856363636,0.0919457113782147,0,0.0919457113782147
48.9838584242424,0.091656637912909,0,0.091656637912909
49.7492312121212,0.0966820835021082,0,0.0966820835021082
50.514604,0.0970645315326283,0,0.0970645315326283
51.2799767878788,0.0977581199640121,0,0.0977581199640121
52.0453495757576,0.0976011353128083,0,0.0976011353128083
52.8107223636364,0.097456488927023,0,0.097456488927023
53.5760951515152,0.0979203285169647,0,0.0979203285169647
54.341467939394,0.09851506292266,0,0.09851506292266
55.1068407272727,0.099223235510338,0,0.099223235510338
55.8722135151515,0.100507321635718,0,0.100507321635718
56.6375863030303,0.105068850713534,0,0.105068850713534
57.4029590909091,0.105763904366816,0,0.105763904366816
58.1683318787879,0.107261082273862,0,0.107261082273862
58.9337046666667,0.108569999786978,0,0.108569999786978
59.6990774545455,0.109708204914449,0,0.109708204914449
60.4644502424243,0.1113457244401,0,0.1113457244401
61.229823030303,0.113035231048694,0,0.113035231048694
61.9951958181818,0.115551893059445,0,0.115551893059445
62.7605686060606,0.121508683543287,0,0.121508683543287
63.5259413939394,0.121751078174168,0,0.121751078174168
64.2913141818182,0.143310844489891,0,0.143310844489891
65.056686969697,0.148454160999677,0,0.148454160999677
65.8220597575758,0.157745858089162,0,0.157745858089162
66.5874325454546,0.16264976845146,0,0.16264976845146
67.3528053333334,0.178055097457003,0,0.178055097457003
68.1181781212121,0.181846648512135,0,0.181846648512135
68.8835509090909,0.188106510286618,0,0.188106510286618
69.6489236969697,0.196667885691805,0,0.196667885691805
70.4142964848485,0.200705839554561,0,0.200705839554561
71.1796692727273,0.209235836275037,0,0.209235836275037
71.9450420606061,0.228805113325952,0,0.228805113325952
72.7104148484849,0.275570547112744,0,0.275570547112744
73.4757876363636,0.284938839876177,0,0.284938839876177
74.2411604242424,0.295593613304773,0,0.295593613304773
75.0065332121212,0.301709585195929,0,0.301709585195929
75.771906,0.504189969972687,0,0.504189969972687
