"Time","median.rate"
0,1.44193
0.95959597979798,1.44317406476209
1.91919195959596,1.44400998307949
2.87878793939394,1.44052562899096
3.83838391919192,1.43654418645844
4.7979798989899,1.43329420002986
5.75757587878788,1.42875097494032
6.71717185858586,1.41607898627025
7.67676783838384,1.40436174665018
8.63636381818182,1.39573593514832
9.5959597979798,1.38391775833178
10.5555557777778,1.37238789442653
11.5151517575758,1.35899831314895
12.4747477373737,1.34837594877593
13.4343437171717,1.33948405396264
14.3939396969697,1.34754642939367
15.3535356767677,1.34229245622996
16.3131316565657,1.33687091971785
17.2727276363636,1.3312731748205
18.2323236161616,1.27028736381819
19.1919195959596,1.25108749075994
20.1515155757576,1.23917096273853
21.1111115555556,1.22560451929494
22.0707075353535,1.21332087529646
23.0303035151515,1.03381324815321
23.9898994949495,0.971200222752322
24.9494954747475,0.876311643397521
25.9090914545455,0.876616930302923
26.8686874343434,0.876958445921191
27.8282834141414,0.877190368605422
28.7878793939394,0.878059161511936
29.7474753737374,0.878998547866699
30.7070713535354,0.879807304500735
31.6666673333333,0.86265712089879
32.6262633131313,0.805394430798365
33.5858592929293,0.806443690468709
34.5454552727273,0.752333082947129
35.5050512525253,0.753433530846042
36.4646472323232,0.755619854216265
37.4242432121212,0.754480984568363
38.3838391919192,0.734280483893433
39.3434351717172,0.736630544623985
40.3030311515152,0.739314173294582
41.2626271313131,0.742447070425422
42.2222231111111,0.745891666229151
43.1818190909091,0.78645266085743
44.1414150707071,0.80372845430259
45.1010110505051,0.791869121273821
46.060607030303,0.874697562977696
47.020203010101,0.858556645090318
47.979798989899,0.859432989410799
48.939394969697,0.87300698415559
49.898990949495,0.873936699379696
50.8585869292929,0.859337306464167
51.8181829090909,0.884125425638233
52.7777788888889,0.885615891635835
53.7373748686869,0.872143575260898
54.6969708484849,0.846714147730191
55.6565668282828,0.872996568791106
56.6161628080808,0.897960330054159
57.5757587878788,0.898348832590627
58.5353547676768,0.930519199792674
59.4949507474748,0.946737512026768
60.4545467272727,0.959719601186855
61.4141427070707,0.988871659977034
62.3737386868687,0.992437370387095
63.3333346666667,1.03982101254042
64.2929306464647,1.07184147651412
65.2525266262627,1.04186816174274
66.2121226060606,1.02708763749674
67.1717185858586,1.04636876104363
68.1313145656566,1.02310809472527
69.0909105454546,1.02719401981644
70.0505065252525,0.992202163237578
71.0101025050505,1.01621755456949
71.9696984848485,1.02742458513759
72.9292944646465,1.04797583313238
73.8888904444445,1.07512956680209
74.8484864242424,1.08634435243454
75.8080824040404,1.09162464254575
76.7676783838384,1.10782700630779
77.7272743636364,1.10128210221675
78.6868703434344,1.09480337069111
79.6464663232323,1.08552695152349
80.6060623030303,1.11884188855527
81.5656582828283,1.13098778097448
82.5252542626263,1.15068411901881
83.4848502424243,1.15670964779494
84.4444462222222,1.16411799309151
85.4040422020202,1.16672123107971
86.3636381818182,1.17947162684751
87.3232341616162,1.1794394635151
88.2828301414142,1.19579135132469
89.2424261212121,1.2723357803176
90.2020221010101,1.29612778192058
91.1616180808081,1.35295534822915
92.1212140606061,1.41574737644842
93.0808100404041,1.4778502448633
94.040406020202,1.56128832670146
95.000002,1.66570759708519
